id,name,city,studytime,failures,absences,Medu,Fedu,G1,G2,G3
23A91A1373,Ali Reddy,Jaipur,1,1,0,3,0,64,67,63
23A91A1374,Ravi Choudhary,Pune,4,2,11,4,2,66,65,66
23A91A1375,Ravi Patel,Hyderabad,2,2,18,0,2,51,50,49
23A91A1376,Roshan Reddy,Jaipur,4,2,20,0,3,95,91,96
23A91A1377,Fatima Patel,Vijayawada,1,3,0,3,2,72,69,68
23A91A1378,Neha Choudhary,Chennai,4,0,5,2,1,53,58,61
23A91A1379,Rahul Patel,Vijayawada,3,3,10,1,2,95,99,97
23A91A1380,Anil Joshi,Chennai,1,2,11,0,2,76,76,74
23A91A1381,Roshan Choudhary,Kolkata,3,1,11,2,2,94,93,95
23A91A1382,Anil Mishra,Bangalore,1,3,13,2,4,89,87,84
23A91A1383,Anil Reddy,Chennai,4,2,1,4,0,75,73,71
23A91A1384,Rahul Patel,Ahmedabad,2,3,6,0,2,63,62,59
23A91A1385,Ali Choudhary,Ahmedabad,2,3,19,4,2,63,58,54
23A91A1386,Ravi Sharma,Bangalore,4,2,15,0,1,49,44,41
23A91A1387,Neha Verma,Kolkata,1,0,2,2,0,94,96,99
23A91A1388,Ali Sharma,Chennai,2,0,12,3,0,79,80,76
23A91A1389,Ravi Jani,Bangalore,1,3,2,0,3,95,92,92
23A91A1390,Kiran Sharma,Bangalore,4,0,7,2,4,74,73,78
23A91A1391,Kiran Verma,Pune,3,2,18,2,4,46,46,41
23A91A1392,Neha Verma,Kolkata,2,3,17,2,4,51,55,53
23A91A1393,Fatima Jani,Kolkata,1,1,1,2,1,69,71,74
23A91A1394,Divya Khan,Jaipur,2,2,9,1,2,92,89,90
23A91A1395,Ali Khan,Pune,4,2,15,4,2,93,88,83
23A91A1396,Ravi Verma,Jaipur,1,3,11,4,1,53,55,51
23A91A1397,Ravi Verma,Hyderabad,1,2,14,4,0,47,52,50
23A91A1398,Roshan Verma,Delhi,1,1,9,4,1,47,45,49
23A91A1399,Ali Patel,Jaipur,3,0,13,0,3,73,73,68
23A91A1400,Roshan Verma,Hyderabad,1,3,0,2,0,66,64,64
23A91A1401,Ali Jani,Chennai,2,2,17,0,3,64,60,61
23A91A1402,Ali Joshi,Jaipur,1,1,8,0,4,68,67,68
23A91A1403,Roshan Verma,Vijayawada,4,1,18,2,2,55,60,65
23A91A1404,Ravi Jani,Bangalore,4,3,17,2,0,40,40,42
23A91A1405,Roshan Jani,Kolkata,1,0,7,3,4,44,41,43
23A91A1406,Neha Verma,Pune,1,2,2,3,1,46,48,50
23A91A1407,Sneha Choudhary,Delhi,1,1,16,3,4,65,61,64
23A91A1408,Anil Reddy,Bangalore,1,3,12,2,0,52,50,50
23A91A1409,Sneha Khan,Vijayawada,4,3,2,1,1,78,80,82
23A91A1410,Kiran Choudhary,Bangalore,3,0,17,3,0,60,58,61
23A91A1411,Roshan Choudhary,Hyderabad,1,1,5,2,4,84,83,82
23A91A1412,Rahul Jani,Jaipur,1,2,0,3,1,94,97,97
23A91A1413,Fatima Desai,Pune,4,2,3,1,2,66,70,71
23A91A1414,Roshan Khan,Jaipur,2,3,1,4,2,81,83,79
23A91A1415,Divya Patel,Vijayawada,4,0,10,0,0,46,49,47
23A91A1416,Neha Patel,Bangalore,4,0,7,3,3,48,53,50
23A91A1417,Fatima Reddy,Bangalore,4,1,2,0,3,90,88,91
23A91A1418,Fatima Patel,Delhi,3,3,19,4,1,74,75,77
23A91A1419,Roshan Verma,Pune,3,0,2,3,0,90,92,89
23A91A1420,Sneha Sharma,Ahmedabad,2,1,20,2,3,93,95,90
23A91A1421,Neha Verma,Kolkata,3,1,18,1,4,71,75,74
23A91A1422,Ravi Reddy,Jaipur,3,3,2,3,4,52,50,53
23A91A1423,Kiran Jani,Kolkata,2,0,15,0,4,60,59,62
23A91A1424,Fatima Sharma,Delhi,4,2,10,1,4,57,57,53
23A91A1425,Divya Desai,Bangalore,3,0,6,0,3,58,59,56
23A91A1426,Ravi Sharma,Kolkata,3,0,1,4,3,59,63,58
23A91A1427,Divya Sharma,Pune,4,1,2,4,3,66,61,66
23A91A1428,Rahul Mishra,Kolkata,1,2,12,4,0,53,48,48
23A91A1429,Divya Choudhary,Vijayawada,3,3,20,0,2,93,90,88
23A91A1430,Sneha Patel,Ahmedabad,1,0,4,4,1,85,89,87
23A91A1431,Ravi Joshi,Jaipur,4,2,14,3,0,47,44,43
23A91A1432,Roshan Joshi,Jaipur,2,2,18,2,2,75,74,78
23A91A1433,Kiran Khan,Hyderabad,2,1,8,2,2,95,97,97
23A91A1434,Divya Patel,Mumbai,2,3,13,0,4,73,72,67
23A91A1435,Fatima Jani,Chennai,1,0,10,0,0,64,61,56
23A91A1436,Kiran Choudhary,Bangalore,1,1,2,2,2,88,87,88
23A91A1437,Kiran Patel,Bangalore,2,2,11,2,0,41,37,32
23A91A1438,Neha Joshi,Hyderabad,1,0,5,1,4,44,45,40
23A91A1439,Neha Reddy,Chennai,3,2,12,3,1,92,88,93
23A91A1440,Anil Joshi,Ahmedabad,2,1,12,4,1,51,51,49
23A91A1441,Rahul Reddy,Delhi,3,1,1,4,2,79,78,81
23A91A1442,Rahul Choudhary,Ahmedabad,3,2,20,2,4,78,77,80
23A91A1443,Divya Reddy,Pune,1,3,1,4,0,88,85,81
23A91A1444,Neha Choudhary,Chennai,3,0,5,4,0,68,71,69
23A91A1445,Sneha Jani,Kolkata,4,2,12,2,2,57,58,53
23A91A1446,Kiran Choudhary,Vijayawada,3,1,16,4,0,55,57,62
23A91A1447,Ali Patel,Chennai,1,0,5,0,2,74,78,78
23A91A1448,Divya Mishra,Jaipur,2,2,12,1,3,56,56,53
23A91A1449,Divya Verma,Ahmedabad,3,3,5,1,4,49,45,43
23A91A1450,Divya Verma,Delhi,2,3,20,1,3,63,67,71
23A91A1451,Neha Mishra,Pune,3,2,20,0,1,49,52,53
23A91A1452,Divya Mishra,Delhi,3,0,17,3,1,45,42,41
23A91A1453,Ali Joshi,Hyderabad,1,3,11,1,2,41,37,41
23A91A1454,Neha Mishra,Ahmedabad,2,3,13,3,1,64,69,72
23A91A1455,Rahul Khan,Jaipur,4,3,12,3,0,88,92,87
23A91A1456,Fatima Joshi,Mumbai,3,1,6,0,3,72,77,74
23A91A1457,Rahul Desai,Pune,4,1,9,3,4,53,58,57
23A91A1458,Fatima Reddy,Chennai,2,2,1,4,2,51,46,44
23A91A1459,Roshan Reddy,Mumbai,2,0,6,4,3,63,67,69
23A91A1460,Fatima Joshi,Chennai,3,2,6,1,2,41,44,46
23A91A1461,Fatima Mishra,Ahmedabad,3,1,8,4,2,62,58,58
23A91A1462,Anil Mishra,Ahmedabad,2,2,5,1,0,68,71,69
23A91A1463,Anil Sharma,Ahmedabad,1,3,11,1,2,42,43,43
23A91A1464,Ravi Reddy,Delhi,2,0,0,4,2,70,73,77
23A91A1465,Ravi Jani,Pune,2,2,7,1,1,76,74,75
23A91A1466,Anil Mishra,Jaipur,2,3,16,3,2,85,80,82
23A91A1467,Kiran Mishra,Mumbai,1,2,15,0,1,90,93,93
23A91A1468,Ali Mishra,Hyderabad,2,0,14,0,0,52,56,52
23A91A1469,Anil Mishra,Ahmedabad,1,3,18,0,3,60,56,53
23A91A1470,Kiran Reddy,Chennai,3,0,1,4,1,45,45,46
23A91A1471,Kiran Sharma,Delhi,1,2,13,0,2,79,77,81
23A91A1472,Ravi Choudhary,Pune,3,2,5,1,0,79,79,74
23A91A1473,Divya Sharma,Bangalore,4,0,10,1,4,40,39,40
23A91A1474,Ravi Mishra,Jaipur,1,3,17,2,2,51,51,49
23A91A1475,Ali Choudhary,Chennai,4,0,4,4,2,89,91,93
23A91A1476,Roshan Joshi,Mumbai,1,2,8,3,3,81,84,87
23A91A1477,Neha Verma,Bangalore,3,0,18,1,1,52,48,53
23A91A1478,Ravi Choudhary,Jaipur,2,0,3,0,4,82,86,87
23A91A1479,Fatima Choudhary,Vijayawada,4,2,19,0,4,56,59,64
23A91A1480,Divya Mishra,Jaipur,3,3,18,0,0,83,88,86
23A91A1481,Anil Jani,Kolkata,3,0,5,4,4,70,66,61
23A91A1482,Rahul Joshi,Mumbai,4,3,18,3,2,49,45,45
23A91A1483,Divya Desai,Hyderabad,4,0,19,1,0,54,55,51
23A91A1484,Roshan Khan,Jaipur,1,0,2,3,0,74,70,69
23A91A1485,Fatima Joshi,Ahmedabad,4,0,16,4,2,48,53,58
23A91A1486,Anil Choudhary,Ahmedabad,2,1,4,0,2,77,80,76
23A91A1487,Neha Desai,Hyderabad,1,0,16,0,1,55,58,63
23A91A1488,Fatima Reddy,Vijayawada,4,2,10,2,2,62,62,67
23A91A1489,Anil Sharma,Vijayawada,3,2,4,0,2,63,58,60
23A91A1490,Divya Khan,Mumbai,3,2,7,1,3,72,68,73
23A91A1491,Divya Reddy,Chennai,3,3,3,4,4,80,81,76
23A91A1492,Neha Choudhary,Mumbai,2,3,2,4,2,71,67,64
23A91A1493,Neha Sharma,Delhi,2,0,2,4,2,56,61,57
23A91A1494,Divya Choudhary,Chennai,4,3,14,0,4,90,94,91
23A91A1495,Anil Patel,Ahmedabad,3,0,13,2,4,58,58,58
23A91A1496,Anil Verma,Ahmedabad,2,0,12,4,1,40,37,41
23A91A1497,Ravi Joshi,Pune,3,2,12,1,0,77,82,79
23A91A1498,Ali Choudhary,Jaipur,4,0,5,1,2,69,70,72
23A91A1499,Rahul Desai,Delhi,1,2,8,1,3,87,91,90
23A91A1500,Fatima Verma,Chennai,2,1,3,0,1,67,71,76
23A91A1501,Divya Choudhary,Pune,4,2,12,4,3,52,50,45
23A91A1502,Sneha Joshi,Kolkata,4,2,19,0,1,84,83,78
23A91A1503,Kiran Choudhary,Ahmedabad,1,0,5,1,0,69,69,66
23A91A1504,Anil Mishra,Jaipur,4,2,7,0,1,44,43,42
23A91A1505,Anil Khan,Pune,2,3,17,2,4,90,92,90
23A91A1506,Sneha Jani,Chennai,3,2,14,4,4,83,81,80
23A91A1507,Fatima Mishra,Ahmedabad,3,1,11,4,4,85,83,78
23A91A1508,Anil Mishra,Ahmedabad,4,2,19,3,4,90,90,90
23A91A1509,Kiran Verma,Mumbai,4,3,0,4,3,90,90,93
23A91A1510,Fatima Jani,Jaipur,3,0,11,1,1,60,61,66
23A91A1511,Ali Sharma,Bangalore,1,2,13,4,2,75,78,74
23A91A1512,Rahul Verma,Delhi,3,1,3,1,2,80,77,82
23A91A1513,Ravi Sharma,Bangalore,1,2,19,3,3,53,56,52
23A91A1514,Ravi Reddy,Pune,1,2,13,0,2,42,44,47
23A91A1515,Fatima Sharma,Hyderabad,1,0,10,2,3,85,82,77
23A91A1516,Fatima Patel,Kolkata,4,3,17,1,2,60,64,63
23A91A1517,Roshan Patel,Ahmedabad,4,1,8,2,4,41,41,41
23A91A1518,Rahul Patel,Delhi,3,1,3,0,1,95,100,97
23A91A1519,Sneha Mishra,Ahmedabad,4,3,7,4,2,83,85,86
23A91A1520,Neha Mishra,Bangalore,4,3,7,0,4,80,77,72
23A91A1521,Kiran Jani,Pune,2,1,9,4,4,50,52,57
23A91A1522,Sneha Choudhary,Chennai,2,2,5,3,3,68,70,67
23A91A1523,Kiran Choudhary,Bangalore,1,1,8,4,0,51,47,47
23A91A1524,Roshan Choudhary,Vijayawada,4,2,0,0,0,41,46,50
23A91A1525,Ali Joshi,Hyderabad,4,0,19,1,0,65,69,66
23A91A1526,Fatima Jani,Kolkata,3,0,5,2,3,53,57,60
23A91A1527,Fatima Patel,Vijayawada,4,0,10,1,0,72,72,70
23A91A1528,Anil Choudhary,Vijayawada,2,2,9,3,3,46,51,46
23A91A1529,Kiran Desai,Chennai,3,1,15,2,2,74,78,79
23A91A1530,Sneha Reddy,Pune,3,2,1,2,3,67,72,75
23A91A1531,Ali Khan,Ahmedabad,3,0,15,2,1,74,74,77
23A91A1532,Neha Sharma,Jaipur,1,2,12,4,3,46,51,48
23A91A1533,Sneha Patel,Delhi,2,0,1,1,3,77,72,74
23A91A1534,Kiran Desai,Bangalore,1,1,15,2,2,64,60,56
23A91A1535,Rahul Sharma,Delhi,4,1,19,0,4,77,75,70
23A91A1536,Ravi Choudhary,Bangalore,3,3,3,4,0,86,86,85
23A91A1537,Ali Jani,Pune,2,0,10,0,2,57,61,61
23A91A1538,Roshan Jani,Bangalore,3,3,6,1,4,41,41,44
23A91A1539,Sneha Sharma,Ahmedabad,2,3,17,3,0,73,68,66
23A91A1540,Anil Choudhary,Jaipur,1,2,4,3,1,64,62,64
23A91A1541,Fatima Verma,Jaipur,4,0,10,0,4,48,52,53
23A91A1542,Fatima Sharma,Chennai,4,1,7,1,1,66,61,59
23A91A1543,Fatima Khan,Jaipur,1,0,5,0,3,64,65,60
23A91A1544,Sneha Desai,Chennai,2,0,2,4,4,69,67,66
23A91A1545,Rahul Joshi,Bangalore,4,0,20,4,4,94,99,99
23A91A1546,Rahul Sharma,Chennai,4,3,15,3,4,55,58,63
23A91A1547,Kiran Choudhary,Mumbai,3,0,18,3,2,65,63,64
23A91A1548,Kiran Patel,Chennai,1,0,0,1,4,42,40,40
23A91A1549,Anil Desai,Delhi,2,0,11,2,0,57,54,59
23A91A1550,Neha Joshi,Jaipur,3,0,3,3,4,64,61,57
23A91A1551,Fatima Choudhary,Jaipur,3,2,6,1,3,51,56,51
23A91A1552,Fatima Mishra,Chennai,1,2,10,4,1,82,78,73
23A91A1553,Roshan Jani,Jaipur,2,2,3,0,1,68,63,68
23A91A1554,Neha Patel,Chennai,1,0,8,2,3,83,80,78
23A91A1555,Ali Sharma,Kolkata,1,2,9,0,2,49,53,52
23A91A1556,Neha Sharma,Mumbai,3,2,3,0,4,88,90,95
23A91A1557,Ravi Reddy,Ahmedabad,3,3,16,0,2,57,59,63
23A91A1558,Divya Mishra,Delhi,4,3,2,1,1,62,62,59
23A91A1559,Neha Reddy,Vijayawada,3,2,1,0,1,81,81,79
23A91A1560,Ali Khan,Chennai,2,2,20,2,0,85,89,94
23A91A1561,Ravi Patel,Vijayawada,4,0,5,3,3,54,59,60
23A91A1562,Ravi Choudhary,Chennai,2,3,7,4,1,43,45,41
23A91A1563,Ali Jani,Bangalore,3,1,16,2,4,62,66,61
23A91A1564,Kiran Desai,Hyderabad,3,3,14,4,2,95,100,104
23A91A1565,Anil Choudhary,Chennai,4,2,10,1,4,87,90,87
23A91A1566,Rahul Jani,Chennai,1,2,16,2,4,72,69,67
23A91A1567,Divya Verma,Hyderabad,3,2,2,1,0,86,83,82
23A91A1568,Rahul Mishra,Kolkata,3,2,19,1,0,40,39,41
23A91A1569,Ali Sharma,Hyderabad,1,3,12,3,1,63,58,55
23A91A1570,Roshan Choudhary,Jaipur,3,1,7,0,2,95,99,100
23A91A1571,Sneha Sharma,Delhi,1,0,13,4,3,66,70,68
23A91A1572,Rahul Mishra,Vijayawada,1,1,18,3,4,60,55,59
23A91A1573,Ravi Jani,Mumbai,1,3,15,0,2,83,86,91
23A91A1574,Neha Khan,Vijayawada,3,1,2,2,0,47,45,41
23A91A1575,Ali Mishra,Bangalore,1,0,4,2,4,55,56,60
23A91A1576,Ravi Verma,Chennai,1,2,8,0,1,89,87,90
23A91A1577,Fatima Verma,Hyderabad,2,3,4,1,3,64,65,60
23A91A1578,Roshan Patel,Ahmedabad,2,3,10,4,0,56,51,56
23A91A1579,Sneha Joshi,Delhi,1,3,18,1,0,58,59,63
23A91A1580,Kiran Mishra,Ahmedabad,1,2,20,3,0,81,80,77
23A91A1581,Neha Desai,Mumbai,4,0,18,4,1,40,39,44
23A91A1582,Sneha Jani,Ahmedabad,2,3,12,1,3,87,87,86
23A91A1583,Sneha Sharma,Bangalore,1,0,5,2,0,88,87,84
23A91A1584,Neha Reddy,Bangalore,1,0,14,2,3,51,55,50
23A91A1585,Ravi Sharma,Hyderabad,3,1,10,3,0,94,96,101
23A91A1586,Neha Patel,Jaipur,1,3,14,3,4,86,90,91
23A91A1587,Divya Patel,Delhi,2,2,20,3,0,76,77,77
23A91A1588,Anil Mishra,Kolkata,2,2,7,4,1,47,47,52
23A91A1589,Sneha Desai,Jaipur,2,3,20,4,0,41,42,44
23A91A1590,Kiran Mishra,Mumbai,2,2,12,0,2,60,64,61
23A91A1591,Ravi Khan,Hyderabad,3,3,3,0,4,65,63,61
23A91A1592,Fatima Sharma,Chennai,2,3,11,4,1,54,57,58
23A91A1593,Anil Patel,Delhi,2,0,3,1,0,57,60,59
23A91A1594,Sneha Jani,Pune,3,3,14,0,3,48,49,46
23A91A1595,Anil Khan,Chennai,4,0,6,2,1,80,78,78
23A91A1596,Neha Jani,Pune,3,1,17,2,3,74,77,73
23A91A1597,Ravi Mishra,Delhi,2,3,8,2,0,55,58,63
23A91A1598,Fatima Jani,Kolkata,2,3,2,0,2,68,63,62
23A91A1599,Anil Joshi,Ahmedabad,2,3,10,0,0,62,67,65
23A91A1600,Anil Verma,Jaipur,4,1,13,2,1,78,83,86
23A91A1601,Divya Khan,Delhi,1,0,9,2,2,65,65,68
23A91A1602,Kiran Choudhary,Pune,4,1,1,4,4,41,46,46
23A91A1603,Ravi Sharma,Jaipur,2,1,11,1,4,53,52,55
23A91A1604,Anil Choudhary,Ahmedabad,1,3,6,4,4,84,80,81
23A91A1605,Kiran Choudhary,Delhi,4,2,11,4,0,53,57,53
23A91A1606,Neha Choudhary,Ahmedabad,4,0,5,3,4,94,96,97
23A91A1607,Ali Khan,Ahmedabad,4,0,19,4,4,42,45,45
23A91A1608,Ravi Joshi,Hyderabad,2,3,20,4,0,93,95,97
23A91A1609,Rahul Desai,Delhi,2,1,5,4,4,47,50,49
23A91A1610,Fatima Desai,Delhi,3,1,18,0,3,61,63,60
23A91A1611,Fatima Choudhary,Vijayawada,3,1,8,2,2,59,61,57
23A91A1612,Anil Choudhary,Bangalore,1,2,8,4,3,77,76,81
23A91A1613,Neha Reddy,Pune,1,1,18,4,3,80,75,76
23A91A1614,Anil Patel,Ahmedabad,4,2,11,3,3,72,72,69
23A91A1615,Anil Joshi,Jaipur,4,0,3,1,4,47,50,53
23A91A1616,Sneha Desai,Ahmedabad,4,0,19,2,0,48,53,51
23A91A1617,Sneha Patel,Chennai,2,3,8,2,2,67,65,61
23A91A1618,Rahul Verma,Chennai,2,2,8,1,1,71,71,76
23A91A1619,Ali Patel,Hyderabad,3,1,6,0,0,74,72,73
23A91A1620,Ravi Verma,Kolkata,1,2,8,2,3,91,96,101
23A91A1621,Kiran Verma,Ahmedabad,4,0,5,4,3,92,91,88
23A91A1622,Sneha Patel,Vijayawada,3,3,14,3,4,41,37,41
23A91A1623,Neha Reddy,Hyderabad,3,1,14,4,3,67,70,68
23A91A1624,Ali Verma,Chennai,1,2,10,3,3,93,94,92
23A91A1625,Ali Choudhary,Hyderabad,1,3,19,0,1,67,71,70
23A91A1626,Roshan Khan,Jaipur,3,1,5,0,2,95,94,94
23A91A1627,Rahul Joshi,Mumbai,4,1,2,1,4,51,56,55
23A91A1628,Ravi Jani,Mumbai,1,0,2,1,2,82,85,90
23A91A1629,Rahul Sharma,Jaipur,2,1,11,2,0,78,77,75
23A91A1630,Anil Jani,Mumbai,3,2,7,3,3,51,48,52
23A91A1631,Anil Verma,Delhi,2,1,17,1,3,85,89,87
23A91A1632,Anil Desai,Delhi,1,1,8,4,2,67,66,63
23A91A1633,Neha Khan,Ahmedabad,3,2,10,3,1,62,60,58
23A91A1634,Neha Joshi,Delhi,1,0,14,3,1,77,73,74
23A91A1635,Neha Joshi,Vijayawada,3,3,20,1,0,55,50,55
23A91A1636,Neha Sharma,Mumbai,4,1,16,2,2,86,87,89
23A91A1637,Kiran Jani,Pune,1,1,3,2,3,54,58,54
23A91A1638,Neha Patel,Kolkata,4,0,10,2,3,68,66,67
23A91A1639,Rahul Choudhary,Chennai,1,3,15,2,4,88,88,91
23A91A1640,Kiran Reddy,Mumbai,1,1,9,0,1,86,89,92
23A91A1641,Roshan Sharma,Pune,4,2,5,0,4,63,68,67
23A91A1642,Fatima Sharma,Bangalore,4,2,13,3,4,67,66,66
23A91A1643,Sneha Choudhary,Hyderabad,3,3,15,1,2,40,40,41
23A91A1644,Ravi Joshi,Delhi,1,1,1,4,2,57,57,58
23A91A1645,Anil Joshi,Kolkata,3,1,11,4,1,79,78,83
23A91A1646,Roshan Joshi,Kolkata,4,3,0,2,2,65,70,65
23A91A1647,Divya Joshi,Mumbai,2,3,1,1,4,92,91,96
23A91A1648,Kiran Jani,Hyderabad,2,3,8,4,0,94,98,101
23A91A1649,Sneha Jani,Pune,1,0,17,4,0,60,55,56
23A91A1650,Rahul Mishra,Vijayawada,2,2,20,2,3,64,65,60
23A91A1651,Ravi Reddy,Chennai,3,0,12,0,1,55,57,59
23A91A1652,Ali Jani,Bangalore,4,0,18,4,2,68,64,59
23A91A1653,Kiran Mishra,Chennai,4,1,10,2,4,75,76,77
23A91A1654,Ali Khan,Ahmedabad,2,3,20,1,2,46,41,46
23A91A1655,Rahul Khan,Delhi,1,0,18,0,3,68,70,66
23A91A1656,Kiran Sharma,Kolkata,1,0,10,3,4,73,71,68
23A91A1657,Roshan Reddy,Ahmedabad,4,2,16,4,2,65,68,73
23A91A1658,Neha Mishra,Delhi,2,0,10,0,2,61,66,66
23A91A1659,Ali Reddy,Chennai,2,2,9,2,3,74,77,81
23A91A1660,Rahul Khan,Hyderabad,4,0,7,2,1,54,51,46
23A91A1661,Ali Sharma,Vijayawada,3,1,13,1,4,73,76,72
23A91A1662,Divya Joshi,Bangalore,1,2,18,3,3,88,84,87
23A91A1663,Fatima Desai,Vijayawada,1,0,13,1,2,47,49,44
23A91A1664,Ravi Khan,Jaipur,4,0,3,2,3,80,76,81
23A91A1665,Rahul Jani,Pune,3,3,7,1,3,87,90,91
23A91A1666,Kiran Khan,Mumbai,2,3,20,1,1,43,45,45
23A91A1667,Kiran Joshi,Kolkata,3,0,5,0,4,46,42,42
23A91A1668,Sneha Desai,Bangalore,2,0,15,1,1,53,56,59
23A91A1669,Kiran Choudhary,Jaipur,3,3,1,0,0,68,63,61
23A91A1670,Ravi Verma,Hyderabad,2,1,2,3,2,94,99,100
23A91A1671,Rahul Choudhary,Bangalore,1,0,15,1,2,88,87,83
23A91A1672,Neha Choudhary,Hyderabad,1,2,2,1,2,75,73,77
23A91A1673,Neha Joshi,Chennai,4,2,11,1,3,41,43,43
23A91A1674,Rahul Reddy,Hyderabad,2,1,10,1,0,72,77,82
23A91A1675,Anil Verma,Bangalore,4,0,14,1,0,74,75,80
23A91A1676,Roshan Jani,Mumbai,3,3,9,1,3,72,69,72
23A91A1677,Divya Patel,Ahmedabad,3,3,4,3,1,88,85,80
23A91A1678,Rahul Joshi,Chennai,3,0,18,3,3,64,63,64
23A91A1679,Roshan Patel,Hyderabad,4,3,12,3,2,70,70,71
23A91A1680,Kiran Reddy,Delhi,3,2,7,1,1,80,79,82
23A91A1681,Ali Mishra,Hyderabad,1,3,12,3,0,81,82,80
23A91A1682,Ali Reddy,Hyderabad,1,0,1,3,1,83,87,87
23A91A1683,Neha Choudhary,Delhi,3,1,4,1,4,71,69,73
23A91A1684,Sneha Reddy,Pune,3,0,0,4,2,82,85,87
23A91A1685,Kiran Choudhary,Pune,4,2,20,3,0,43,43,48
23A91A1686,Rahul Khan,Kolkata,1,3,6,0,1,57,55,59
23A91A1687,Ravi Desai,Pune,2,1,13,1,3,61,57,55
23A91A1688,Anil Reddy,Pune,4,2,12,4,3,73,76,73
23A91A1689,Divya Choudhary,Vijayawada,2,2,14,4,4,87,84,83
23A91A1690,Anil Joshi,Hyderabad,1,3,20,3,0,89,88,85
23A91A1691,Fatima Mishra,Mumbai,3,1,7,3,2,68,73,71
23A91A1692,Neha Patel,Mumbai,4,3,10,4,2,50,51,53
23A91A1693,Kiran Desai,Ahmedabad,2,0,13,0,3,81,82,79
23A91A1694,Divya Choudhary,Jaipur,1,2,10,2,0,95,99,99
23A91A1695,Sneha Choudhary,Jaipur,4,0,14,1,3,40,43,38
23A91A1696,Anil Mishra,Mumbai,2,0,11,2,4,67,71,70
23A91A1697,Sneha Choudhary,Bangalore,3,3,18,4,2,70,65,60
23A91A1698,Neha Reddy,Hyderabad,3,3,3,3,3,51,55,56
23A91A1699,Kiran Verma,Hyderabad,2,1,2,4,2,41,46,44
23A91A1700,Anil Reddy,Mumbai,1,0,16,1,4,80,83,78
23A91A1701,Ali Sharma,Delhi,3,2,8,2,4,62,61,65
23A91A1702,Roshan Reddy,Hyderabad,2,2,9,3,0,74,77,78
23A91A1703,Kiran Joshi,Pune,2,1,17,1,1,55,50,45
23A91A1704,Anil Reddy,Pune,4,1,16,2,0,55,53,52
23A91A1705,Ali Verma,Ahmedabad,1,1,2,4,3,79,84,86
23A91A1706,Ravi Verma,Hyderabad,1,3,15,1,4,62,63,59
23A91A1707,Neha Khan,Chennai,1,3,8,3,1,92,94,94
23A91A1708,Kiran Patel,Pune,1,2,13,4,2,53,50,47
23A91A1709,Roshan Choudhary,Vijayawada,1,0,9,1,0,78,78,82
23A91A1710,Kiran Mishra,Jaipur,4,1,10,0,2,66,68,71
23A91A1711,Anil Reddy,Hyderabad,2,1,13,4,2,56,61,65
23A91A1712,Neha Patel,Delhi,4,3,14,4,3,43,38,43
23A91A1713,Roshan Desai,Mumbai,3,1,20,1,4,54,55,57
23A91A1714,Sneha Verma,Pune,1,3,9,2,1,91,91,91
23A91A1715,Ravi Joshi,Kolkata,2,0,12,2,1,91,92,97
23A91A1716,Fatima Khan,Hyderabad,3,1,9,1,3,76,79,75
23A91A1717,Rahul Desai,Vijayawada,1,0,1,1,2,45,44,44
23A91A1718,Rahul Choudhary,Kolkata,4,0,9,2,0,92,96,94
23A91A1719,Neha Choudhary,Bangalore,4,0,6,3,3,78,80,84
23A91A1720,Fatima Mishra,Jaipur,3,1,20,4,1,43,39,40
23A91A1721,Ali Desai,Delhi,3,2,7,3,1,75,78,75
23A91A1722,Sneha Verma,Chennai,3,2,2,3,0,49,45,42
23A91A1723,Kiran Reddy,Mumbai,3,1,0,4,4,90,87,89
23A91A1724,Divya Choudhary,Mumbai,4,1,5,3,0,48,43,45
23A91A1725,Kiran Desai,Jaipur,1,1,11,1,4,47,50,55
23A91A1726,Fatima Joshi,Ahmedabad,4,0,11,3,1,49,51,46
23A91A1727,Ravi Choudhary,Jaipur,3,3,18,2,0,94,99,99
23A91A1728,Divya Reddy,Ahmedabad,4,2,9,3,4,46,41,45
23A91A1729,Rahul Jani,Chennai,2,1,5,2,2,82,84,86
23A91A1730,Ali Choudhary,Delhi,3,0,18,4,1,63,59,58
23A91A1731,Rahul Reddy,Ahmedabad,1,3,5,2,0,94,90,95
23A91A1732,Kiran Jani,Jaipur,4,1,10,3,1,61,61,64
23A91A1733,Kiran Verma,Jaipur,3,1,4,1,1,57,61,65
23A91A1734,Sneha Choudhary,Jaipur,2,1,9,3,4,83,85,82
23A91A1735,Anil Patel,Vijayawada,1,2,9,4,2,94,99,103
23A91A1736,Neha Joshi,Chennai,1,1,20,2,0,69,73,72
23A91A1737,Divya Mishra,Jaipur,2,2,9,2,2,82,79,78
23A91A1738,Fatima Patel,Vijayawada,2,3,20,3,0,63,61,65
23A91A1739,Kiran Choudhary,Bangalore,4,0,8,2,4,75,79,81
23A91A1740,Divya Verma,Vijayawada,3,3,7,0,0,71,70,74
23A91A1741,Sneha Sharma,Jaipur,3,0,10,0,0,68,67,68
23A91A1742,Fatima Khan,Vijayawada,2,1,15,4,2,78,77,73
23A91A1743,Divya Choudhary,Chennai,2,3,12,4,4,49,46,43
23A91A1744,Rahul Verma,Delhi,3,1,0,2,3,76,76,77
23A91A1745,Fatima Patel,Chennai,2,2,14,1,3,72,74,74
23A91A1746,Fatima Desai,Mumbai,1,3,15,0,2,91,93,92
